ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P105,P105_SUP_1,P105_SUP_2,P105_EQUIV_1,P105_EQUIV_2,P105_SUP_ha,P108,P109_MES,P109_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P114,P140,P141_1,P141_2,P141_3,P141_4,P141_5,P141_6,P141_7,P141_8,P1201,OMICAP100A_03
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,07,07,1,3,250392005,18.99953,1,,2,5,000,5,0000,5,2,6,2019,1,0,0,0,0,1,5,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,07,07,1,3,250392005,18.99953,1,,1,24,500,24,5000,24.5,1,4,2019,1,0,0,0,0,1,24,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,08,08,1,3,250392005,.5630587,1,,1,45,000,45,0000,45,1,5,2014,1,0,0,1,0,1,7,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10018,08,08,1,3,250392005,.5630587,1,,2,14,000,14,0000,14,2,5,2014,1,0,0,0,0,1,14,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,01,01,1,3,250391005,31.08418,1,,1,42,000,42,0000,42,1,2,2004,1,0,0,0,0,1,42,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,02,02,1,3,250391005,.4229486,1,,1,13,000,13,0000,13,1,2,2004,1,0,0,0,0,1,13,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,03,03,1,3,250391005,15.44253,1,,1,27,500,27,5000,27.5,1,4,2004,1,0,0,0,0,1,27,500,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,04,04,1,3,250391005,22.5167,1,,1,20,000,20,0000,20,1,4,2014,1,0,0,0,0,1,20,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,05,05,1,3,250391005,14.53125,1,,1,27,000,27,0000,27,1,2,2009,1,0,0,0,0,1,27,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,06,06,1,3,250391005,4.78622,1,,1,12,000,12,0000,12,1,4,2014,1,0,0,0,0,1,12,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10019,07,07,1,3,250391005,7.556009,1,,1,32,000,32,0000,32,1,4,2022,1,0,0,0,0,1,32,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,01,01,1,3,250391005,13.82371,1,,1,38,000,38,0000,38,1,1,2014,1,0,0,0,0,1,38,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,01,01,1,3,250391005,13.82371,1,,2,6,000,6,0000,6,2,2,2014,1,0,0,0,0,1,6,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,02,02,1,3,250391005,2.638437,1,,1,16,500,16,5000,16.5,1,5,2004,1,0,0,0,0,1,16,500,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,02,02,1,3,250391005,2.638437,1,,2,3,500,3,5000,3.5,2,5,2004,1,0,0,0,0,1,3,500,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,03,03,1,3,250391005,17.93131,1,,1,18,000,18,0000,18,2,2,2004,1,0,0,0,0,1,18,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,03,03,1,3,250391005,17.93131,1,,2,4,000,4,0000,4,1,2,2004,1,0,0,0,0,1,4,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,04,04,1,3,250391005,.8302824,1,,1,20,000,20,0000,20,2,8,2017,1,0,0,0,0,1,20,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,04,04,1,3,250391005,.8302824,1,,2,4,000,4,0000,4,1,8,2017,1,0,0,0,0,1,4,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,05,05,1,3,250391005,13.2792,1,,3,10,000,10,0000,10,2,3,2013,1,0,0,0,0,1,10,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,05,05,1,3,250391005,13.2792,1,,2,7,000,7,0000,7,1,2,1998,1,0,0,0,0,1,7,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,05,05,1,3,250391005,13.2792,1,,1,24,500,24,5000,24.5,2,2,1998,1,0,0,0,0,1,24,500,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,06,06,1,3,250391005,.0369248,1,,1,20,000,20,0000,20,2,2,2000,1,0,0,0,0,1,20,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,06,06,1,3,250391005,.0369248,1,,2,8,000,8,0000,8,1,3,2000,1,0,0,0,0,1,8,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,07,07,1,3,250391005,1.688997,1,,1,10,500,10,5000,10.5,2,7,1992,1,0,0,0,0,1,10,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,07,07,1,3,250391005,1.688997,1,,2,5,500,5,5000,5.5,1,7,1992,1,0,0,0,0,1,5,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,08,08,1,3,250391005,.7154477,1,,1,5,000,5,0000,5,1,3,2014,1,0,0,0,0,1,5,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,09,09,1,3,250391005,8.162679,1,,1,33,000,33,0000,33,2,2,2005,1,0,0,0,0,1,33,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,09,09,1,3,250391005,8.162679,1,,2,8,000,8,0000,8,1,2,2005,1,0,0,0,0,1,8,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,10,10,1,3,250391005,8.486829,1,,2,7,000,7,0000,7,1,3,2014,1,0,0,0,0,1,7,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,10,10,1,3,250391005,8.486829,1,,1,12,000,12,0000,12,2,3,2014,1,0,0,0,0,1,12,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,12,12,1,3,250391005,.6594181,1,,2,6,000,6,0000,6,1,2,1999,1,0,0,0,0,1,6,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10020,12,12,1,3,250391005,.6594181,1,,1,9,500,9,5000,9.5,2,2,1999,1,0,0,0,0,1,9,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,01,01,1,3,250391005,1.787447,1,,1,11,000,11,0000,11,1,8,2014,1,0,0,0,0,1,11,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,02,02,1,3,250391005,2.724355,1,,1,10,500,10,5000,10.5,1,3,2001,1,0,0,0,0,1,10,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,03,03,1,3,250391005,9.579359,1,,1,10,000,10,0000,10,1,5,2014,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,03,03,1,3,250391005,9.579359,1,,2,5,000,5,0000,5,2,3,2018,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,04,04,1,3,250391005,9.823375,1,,1,6,500,6,5000,6.5,1,5,2009,1,0,0,1,0,1,5,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,04,04,1,3,250391005,9.823375,1,,2,17,000,17,0000,17,2,5,2009,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,05,05,1,3,250391005,13.65014,1,,1,21,000,21,0000,21,1,9,2012,1,0,0,1,0,1,12,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,06,06,1,3,250391005,18.42892,1,,1,3,000,3,0000,3,1,6,2010,1,0,0,0,0,1,3,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,06,06,1,3,250391005,18.42892,1,,2,33,000,33,0000,33,2,8,2009,1,0,0,0,0,1,33,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,07,07,1,3,250391005,18.66356,1,,1,14,000,14,0000,14,1,5,2009,1,0,0,1,0,1,4,000,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,10,10,1,3,250391005,24.84721,1,,2,13,000,13,0000,13,1,6,2016,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10021,10,10,1,3,250391005,24.84721,1,,1,1,500,1,5000,1.5,2,5,2016,1,0,0,0,0,3,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,01,01,1,3,250391005,.7927845,1,,2,8,000,8,0000,8,2,11,2007,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,01,01,1,3,250391005,.7927845,1,,1,103,100,103,1000,103.1,1,8,2001,1,0,0,1,0,1,15,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,02,02,1,3,250391005,3.166922,1,,1,89,100,89,1000,89.1,1,4,2007,1,0,0,0,0,1,89,100,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,03,03,1,3,250391005,3.346215,1,,1,20,000,20,0000,20,2,3,2016,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,03,03,1,3,250391005,3.346215,1,,2,11,000,11,0000,11,1,2,2008,1,0,0,0,0,1,11,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,04,04,1,3,250391005,4.13501,1,,1,17,000,17,0000,17,1,10,2022,1,0,0,0,0,1,17,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,05,05,1,3,250391005,.0690132,1,,1,34,894,34,8940,34.894,1,11,2009,1,0,0,0,0,1,34,894,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,07,07,1,3,250391005,7.045503,1,,1,5,500,5,5000,5.5,2,10,2003,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,07,07,1,3,250391005,7.045503,1,,2,5,500,5,5000,5.5,1,7,2003,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,08,08,1,3,250391005,18.78094,1,,1,15,000,15,0000,15,1,6,2017,1,0,0,0,0,1,15,000,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10022,09,09,1,3,250391005,9.74254,1,,1,5,500,5,5000,5.5,1,11,2008,1,0,0,0,0,1,5,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,01,01,1,3,250391005,11.67442,1,,1,6,900,6,9000,6.9,1,1,2007,0,0,0,1,0,,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,01,01,1,3,250391005,11.67442,1,,2,3,000,3,0000,3,2,1,2007,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,02,02,1,3,250391005,9.0649,1,,3,5,000,5,0000,5,2,9,2008,1,0,0,0,0,1,5,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,02,02,1,3,250391005,9.0649,1,,1,4,500,4,5000,4.5,2,7,2013,1,0,0,0,0,1,4,500,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,02,02,1,3,250391005,9.0649,1,,2,15,100,15,1000,15.1,1,7,2013,1,0,0,0,0,1,15,100,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,03,03,1,3,250391005,20.01668,1,,1,52,150,52,1500,52.15,1,5,2014,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,04,04,1,3,250391005,8.955767,1,,2,2,100,2,1000,2.1,2,3,2022,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,04,04,1,3,250391005,8.955767,1,,3,6,000,6,0000,6,2,1,2009,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,04,04,1,3,250391005,8.955767,1,,4,20,000,20,0000,20,2,1,2015,1,0,0,0,0,1,20,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,04,04,1,3,250391005,8.955767,1,,1,2,800,2,8000,2.8,1,3,2022,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,05,05,1,3,250391005,27.53209,1,,2,6,000,6,0000,6,1,4,2004,1,0,0,0,0,1,6,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,05,05,1,3,250391005,27.53209,1,,3,9,700,9,7000,9.7,2,4,2004,0,0,0,1,0,,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,05,05,1,3,250391005,27.53209,1,,1,6,500,6,5000,6.5,2,4,2004,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,06,06,1,3,250391005,7.677308,1,,1,12,000,12,0000,12,1,3,2004,1,0,0,0,0,1,12,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,06,06,1,3,250391005,7.677308,1,,2,5,000,5,0000,5,2,3,2004,1,0,0,0,0,1,5,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,06,06,1,3,250391005,7.677308,1,,3,28,000,28,0000,28,2,3,2004,1,0,0,1,0,1,24,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,07,07,1,3,250391005,.109087,1,,2,2,000,2,0000,2,2,3,2004,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,07,07,1,3,250391005,.109087,1,,1,16,250,16,2500,16.25,1,3,2004,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,07,07,1,3,250391005,.109087,1,,3,31,750,31,7500,31.75,2,3,2004,0,0,0,1,0,,, ,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,08,08,1,3,250391005,8.375318,1,,2,14,000,14,0000,14,1,5,2005,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,08,08,1,3,250391005,8.375318,1,,1,56,000,56,0000,56,2,5,2005,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,09,09,1,3,250391005,2.643983,1,,2,10,000,10,0000,10,2,8,1999,1,0,0,0,0,4,, ,2,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10023,09,09,1,3,250391005,2.643983,1,,1,55,000,55,0000,55,1,8,1999,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10024,01,01,1,3,250391005,15.89948,1,,1,34,000,34,0000,34,1,5,1990,1,0,0,0,0,2,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10024,01,01,1,3,250391005,15.89948,1,,2,46,000,46,0000,46,2,5,1990,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10024,02,02,1,3,250391005,13.13985,1,,1,34,500,34,5000,34.5,1,3,2014,1,0,0,0,0,2,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10024,03,03,1,3,250391005,38.94557,1,,1,25,500,25,5000,25.5,1,8,2015,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10024,04,04,1,3,250391005,34.83423,1,,1,54,500,54,5000,54.5,1,6,2010,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,01,01,1,3,250391005,.0778456,1,,2,5,600,5,6000,5.6,1,3,2009,1,0,0,0,0,1,5,600,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,01,01,1,3,250391005,.0778456,1,,1,20,400,20,4000,20.4,2,3,2009,1,0,0,1,0,1,14,000,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,03,03,1,3,250391005,10.2469,1,,1,2,500,2,5000,2.5,1,6,2010,1,0,0,0,0,3,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,03,03,1,3,250391005,10.2469,1,,2,11,100,11,1000,11.1,2,6,2010,1,0,0,0,0,3,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,04,04,1,3,250391005,6.233082,1,,2,10,500,10,5000,10.5,2,6,2019,1,0,0,0,0,1,10,500,2,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,04,04,1,3,250391005,6.233082,1,,1,1,500,1,5000,1.5,1,6,2019,1,0,0,0,0,1,1,500,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,06,06,1,3,250391005,16.30994,1,,2,2,000,2,0000,2,2,9,2022,1,0,0,0,0,3,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,06,06,1,3,250391005,16.30994,1,,1,6,600,6,6000,6.6,1,9,2022,1,0,0,0,0,3,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,07,07,1,3,250391005,10.43247,1,,1,1,000,1,0000,1,2,4,2015,1,0,0,0,0,3,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,07,07,1,3,250391005,10.43247,1,,2,6,200,6,2000,6.2,1,4,2015,1,0,0,0,0,3,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,08,08,1,3,250391005,26.31377,1,,1,8,800,8,8000,8.8,1,8,2016,1,0,0,0,0,4,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,08,08,1,3,250391005,26.31377,1,,2,21,700,21,7000,21.7,2,8,2016,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,09,09,1,3,250391005,22.1298,1,,3,7,500,7,5000,7.5,1,2,2014,1,0,0,0,0,1,7,500,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,09,09,1,3,250391005,22.1298,1,,1,23,100,23,1000,23.1,2,2,2014,1,0,0,0,0,1,23,100,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10025,09,09,1,3,250391005,22.1298,1,,2,16,400,16,4000,16.4,2,2,2014,1,0,0,0,0,1,16,400,2,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,02,02,1,3,250391005,19.50478,1,,2,54,000,54,0000,54,2,5,2010,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,02,02,1,3,250391005,19.50478,1,,1,20,000,20,0000,20,1,5,2000,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,03,03,1,3,250391005,.9089326,1,,2,11,000,11,0000,11,1,4,2010,0,0,0,1,0,,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,03,03,1,3,250391005,.9089326,1,,1,1,000,1,0000,1,2,4,2010,0,0,0,1,0,,, ,2,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,06,06,1,3,250391005,1.875354,1,,1,8,000,8,0000,8,2,5,2005,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,06,06,1,3,250391005,1.875354,1,,2,32,000,32,0000,32,1,5,2005,0,0,0,1,0,,, ,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,07,07,1,3,250391005,5.907587,1,,2,38,000,38,0000,38,2,6,1999,0,0,0,1,0,,, ,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,07,07,1,3,250391005,5.907587,1,,1,22,000,22,0000,22,1,6,1999,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,08,08,1,3,250391005,11.73347,1,,2,4,500,4,5000,4.5,2,1,2008,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10026,08,08,1,3,250391005,11.73347,1,,1,7,500,7,5000,7.5,1,1,2008,0,0,0,1,0,,, ,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,01,01,1,3,250391005,16.20606,1,,1,40,500,40,5000,40.5,1,2,2003,1,0,0,0,0,1,40,500,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,02,02,1,3,250391005,19.23699,1,,1,33,750,33,7500,33.75,1,3,2007,1,0,0,0,0,1,33,750,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,02,02,1,3,250391005,19.23699,1,,2,10,000,10,0000,10,2,3,2007,1,0,0,0,0,1,10,000,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,03,03,1,3,250391005,2.536874,1,,1,3,940,3,9400,3.94,2,3,2021,0,0,0,1,0,,, ,2,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,03,03,1,3,250391005,2.536874,1,,2,16,280,16,2800,16.28,1,3,2021,0,0,0,1,0,,, ,1,,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,05,05,1,3,250391005,32.47669,1,,1,67,660,67,6600,67.66,1,2,2004,1,0,0,0,0,1,67,660,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10027,06,06,1,3,250391005,4.393558,1,,1,64,590,64,5900,64.59,1,3,2010,1,0,0,1,0,1,5,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,01,01,1,3,250391005,3.092032,1,,1,4,800,4,8000,4.8,2,2,1994,1,0,0,0,0,1,4,800,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,01,01,1,3,250391005,3.092032,1,,2,35,200,35,2000,35.2,1,2,1994,1,0,0,0,0,1,35,200,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,02,02,1,3,250391005,1.683774,1,,1,5,500,5,5000,5.5,2,3,2002,1,0,0,0,0,1,5,500,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,02,02,1,3,250391005,1.683774,1,,2,9,500,9,5000,9.5,1,3,2002,1,0,0,0,0,1,9,500,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,03,03,1,3,250391005,2.620938,1,,2,1,500,1,5000,1.5,1,3,2009,1,0,0,0,0,1,1,500,1,3,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,03,03,1,3,250391005,2.620938,1,,1,0,600,0,6000,.6,2,3,2009,1,0,0,0,0,1,0,600,1,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,04,04,1,3,250391005,20.29099,1,,1,3,000,3,0000,3,2,4,2014,1,0,0,0,0,1,3,000,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,04,04,1,3,250391005,20.29099,1,,4,1,000,1,0000,1,2,4,2014,1,0,0,0,0,1,1,000,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,04,04,1,3,250391005,20.29099,1,,2,3,000,3,0000,3,1,4,2014,1,0,0,0,0,1,3,000,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,04,04,1,3,250391005,20.29099,1,,3,0,500,0,5000,.5,2,4,2014,1,0,0,0,0,1,0,500,2,,,,,,,,,,2, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,06,06,1,3,250391005,.7941986,1,,2,9,000,9,0000,9,1,5,1994,1,0,0,0,0,1,9,000,1,3,,,,,,,,,1, 
2024,25,UCAYALI,03,PADRE ABAD,04,NESHUYA,10028,06,06,1,3,250391005,.7941986,1,,1,2,500,2,5000,2.5,2,5,1994,1,0,0,0,0,1,2,500,1,3,,,,,,,,,2, 
