ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11595,07,07,1,2,200331004,22.97166,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,QUINTAL,18,50,0,000,, ,,,0,000,5,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11595,09,09,1,2,200331004,73.7999,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,QUINTAL,18,50,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11595,10,10,1,2,200331004,33.81672,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,QUINTAL,18,50,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11597,05,05,1,2,200331005,70.21677,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11599,05,05,1,2,200331004,69.82207,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,55,000,KILOGRAMO,12,1,0,000,, ,,,55,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11600,01,01,1,2,200331004,.3443581,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,320,000,KILOGRAMO,12,1,0,000,, ,,,320,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11600,01,01,1,2,200331004,.3443581,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,280,000,KILOGRAMO,12,1,0,000,, ,,,280,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11600,04,04,1,2,200331004,588.7175,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,270,000,KILOGRAMO,12,1,0,000,, ,,,270,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11601,01,01,1,2,200321004,255.4545,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,370,000,KILOGRAMO,12,1,0,000,, ,,,370,000,0,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11601,02,02,1,2,200321004,447.2253,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,660,000,KILOGRAMO,12,1,0,000,, ,,,0,000,660,000, 
2024,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,11601,03,03,1,2,200321004,81.38933,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,330,000,KILOGRAMO,12,1,0,000,, ,,,330,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11604,01,01,1,1,200214004,73.80273,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,70,000,ARROBA,01,11.5,0,000,, ,,,70,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11604,02,02,1,1,200214004,85.57794,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11605,01,01,1,1,200212005,2.268598,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11605,02,02,1,1,200212005,22.78677,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000,, ,,,600,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11605,03,03,1,1,200212005,366.0304,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11607,02,02,1,1,200222005,147.3123,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,KILOGRAMO,12,1,0,000,, ,,,20,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11607,04,04,1,1,200222005,29.27929,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11607,05,05,1,1,200222005,37.84059,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11608,02,02,1,1,200213005,14.43728,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,10,SUYO,11608,03,03,1,1,200213005,44.77954,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11610,03,03,1,1,200221005,61.74975,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11612,03,03,1,1,200221005,69.28866,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,720,000,KILOGRAMO,12,1,0,000,, ,,,720,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11612,04,04,1,1,200221005,4.459969,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,630,000,KILOGRAMO,12,1,0,000,, ,,,0,000,630,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11612,05,05,1,1,200221005,84.84193,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,780,000,KILOGRAMO,12,1,0,000,, ,,,780,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11613,02,02,1,1,200221005,36.68392,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,470,000,KILOGRAMO,12,1,0,000,, ,,,470,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11615,01,01,1,1,200222005,106.5529,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,QUINTAL,18,50,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11616,01,01,1,2,200221005,12.42033,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,570,000,KILOGRAMO,12,1,0,000,, ,,,570,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11616,02,02,1,2,200221005,36.66591,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,780,000,KILOGRAMO,12,1,0,000,, ,,,780,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11616,03,03,1,2,200221005,18.07955,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,470,000,KILOGRAMO,12,1,0,000,, ,,,470,000,0,000, 
2024,20,PIURA,02,AYABACA,08,SAPILLICA,11616,04,04,1,2,200221005,108.1261,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,860,000,KILOGRAMO,12,1,0,000,, ,,,860,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,02,02,1,1,200221004,376.401,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,QUINTAL,18,50,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,03,03,1,1,200221004,28.09217,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,8,000,QUINTAL,18,46,0,000,, ,,,0,000,8,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,04,04,1,1,200221004,75.25352,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1,500,TONELADA,22,1000,0,000,, ,,,0,000,1,500, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,05,05,1,1,200221004,226.3837,1,,1,1,1,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,5,000,QUINTAL,18,46,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,05,05,1,1,200221004,226.3837,1,,1,1,2,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,07,07,1,1,200221004,40.05363,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,120,000,KILOGRAMO,12,1,0,000,, ,,,0,000,120,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,08,08,1,1,200221004,8.622869,1,,1,1,1,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,LOTE,37,100,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11617,08,08,1,1,200221004,8.622869,1,,1,1,2,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,000,LOTE,37,100,1,000,100,00,100,1,1,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,03,03,1,1,200221005,7.710596,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,12,000,QUINTAL,18,50,12,000,25,00,300,.5,0,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,04,04,1,1,200221005,15.44828,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,QUINTAL,18,50,0,000,, ,,,20,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,06,06,1,1,200221005,38.83501,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,60,000,QUINTAL,18,50,60,000,15,00,900,.3,0,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,07,07,1,1,200221005,5.53723,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,25,000,QUINTAL,18,50,0,000,, ,,,25,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,09,09,1,1,200221005,6.361799,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,QUINTAL,18,50,20,000,15,00,300,.3,0,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,10,10,1,1,200221005,7.113163,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,QUINTAL,18,50,0,000,, ,,,20,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11618,13,13,1,1,200221005,10.54909,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,25,000,QUINTAL,18,50,25,000,25,00,625,.5,0,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11619,01,01,1,1,200224004,241.826,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,150,000,KILOGRAMO,12,1,0,000,, ,,,150,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11619,02,02,1,1,200224004,253.6975,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3,000,QUINTAL,18,50,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11620,01,01,1,1,200211005,23.13429,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11620,01,01,1,1,200211005,23.13429,1,,1,1,2,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,QUINTAL,18,46,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11620,04,04,1,1,200211005,264.7969,1,,1,1,1,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,QUINTAL,18,46,0,000,, ,,,0,000,3,000, 
2024,20,PIURA,02,AYABACA,07,PAIMAS,11620,06,06,1,1,200211005,28.24351,1,,1,1,1,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129,2,000,QUINTAL,18,46,0,000,, ,,,0,000,2,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11622,01,01,1,2,200232005,239.6729,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11622,01,01,1,2,200232005,239.6729,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11622,02,02,1,2,200232005,5.462612,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11622,02,02,1,2,200232005,5.462612,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11624,02,02,1,2,200234003,186.6901,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000,, ,,,100,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11624,02,02,1,2,200234003,186.6901,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,80,000,KILOGRAMO,12,1,0,000,, ,,,80,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11625,01,01,1,2,200231005,58.1806,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,QUINTAL,18,47,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11625,01,01,1,2,200231005,58.1806,1,,1,1,2,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,QUINTAL,18,47,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11625,02,02,1,2,200231005,26.81201,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,000,QUINTAL,18,47,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11625,03,03,1,2,200231005,69.83788,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1,000,QUINTAL,18,47,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11627,03,03,1,2,200222004,30.36768,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,QUINTAL,18,50,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,01,01,1,2,200231005,48.86681,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,01,01,1,2,200231005,48.86681,1,,1,1,2,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,02,02,1,2,200231005,45.33701,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,QUINTAL,18,47,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,02,02,1,2,200231005,45.33701,1,,1,1,2,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,000,QUINTAL,18,47,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,03,03,1,2,200231005,158.1403,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,QUINTAL,18,47,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11628,03,03,1,2,200231005,158.1403,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,QUINTAL,18,47,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11630,01,01,1,2,200232004,69.78586,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,30,000,QUINTAL,18,50,0,000,, ,,,30,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11630,03,03,1,2,200232004,20.9599,1,,1,1,1,CAMOTE,2603,RASTROJO DE CAMOTE,4120,1,000,QUINTAL,18,50,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,01,01,1,2,200223005,23.11783,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,01,01,1,2,200223005,23.11783,1,,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000,, ,,,100,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,02,02,1,2,200223005,123.6781,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,700,000,KILOGRAMO,12,1,0,000,, ,,,400,000,300,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,02,02,1,2,200223005,123.6781,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,400,000,KILOGRAMO,12,1,0,000,, ,,,400,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,03,03,1,2,200223005,88.16514,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,0,000,, ,,,600,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,03,03,1,2,200223005,88.16514,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,04,04,1,2,200223005,50.26557,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,04,04,1,2,200223005,50.26557,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,05,05,1,2,200223005,10.02166,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11631,05,05,1,2,200223005,10.02166,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11635,01,01,1,2,200222005,326.8039,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,01,01,1,1,200222005,35.30725,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3,000,QUINTAL,18,46,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,02,02,1,1,200222005,243.1306,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,03,03,1,1,200222005,40.78414,1,,1,1,1,YUCA,2620,RASTROJO DE YUCA,8888,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,04,04,1,1,200222005,33.91269,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,05,05,1,1,200222005,157.535,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,QUINTAL,18,46,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11636,06,06,1,1,200222005,1.497198,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,QUINTAL,18,46,0,000,, ,,,5,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,01,01,1,2,200232005,224.3596,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,02,02,1,2,200232005,13.14229,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,02,02,1,2,200232005,13.14229,1,,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,300,000,KILOGRAMO,12,1,0,000,, ,,,300,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,03,03,1,2,200232005,214.3453,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,04,04,1,2,200232005,30.4327,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,600,000,KILOGRAMO,12,1,0,000,, ,,,600,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11637,05,05,1,2,200232005,73.66978,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,500,000,KILOGRAMO,12,1,0,000,, ,,,500,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11638,01,01,1,2,200223004,436.6533,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,QUINTAL,18,50,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11638,02,02,1,2,200223004,749.3069,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,QUINTAL,18,50,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11638,03,03,1,2,200223004,214.3993,1,,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,SACO,19,50,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11639,01,01,1,2,200234005,12.90668,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,QUINTAL,18,50,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,01,01,1,2,200231004,41.23265,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,QUINTAL,18,50,0,000,, ,,,3,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,02,02,1,2,200231004,105.6878,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,QUINTAL,18,50,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,04,04,1,2,200231004,93.79609,1,,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1,000,QUINTAL,18,50,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,08,08,1,2,200231004,45.15045,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,KILOGRAMO,12,1,0,000,, ,,,120,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,09,09,1,2,200231004,1.285695,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11640,10,10,1,2,200231004,55.45567,1,,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,KILOGRAMO,12,1,0,000,, ,,,100,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11642,01,01,1,2,200232005,44.15487,1,,1,1,1,PAPA BLANCA,2612,RASTROJO DE PAPA,4130,1,000,QUINTAL,18,47,0,000,, ,,,1,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11642,02,02,1,2,200232005,61.56981,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,QUINTAL,18,47,0,000,, ,,,2,000,0,000, 
2024,20,PIURA,02,AYABACA,06,PACAIPAMPA,11642,03,03,1,2,200232005,129.6373,1,,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,QUINTAL,18,47,0,000,, ,,,3,000,0,000, 
